event_id,prog_id,prog_name,event_class,event_title,event_venue,event_country,event_date,race_year,starters_count,finishers_count,dnf_count,finish_rate_pct,scorers_count,scoring_success_rate_pct,last_scoring_pos,zero_point_finishers,gap_1st_3rd_sec,gap_1st_10th_sec,gap_1st_30th_sec,gap_10th_30th_sec,gap_1st_last_scorer_sec,bike_pack1_size,winner_from_pack1_flag,top10_pack1_ratio_pct,scorers_pack1_ratio_pct,bike_expansion_ratio,bike_front_pack_retention,bike_solo_breakaway,swim_winner_deficit,swim_avg_pos_top10,swim_avg_pos_top30,swim_avg_pos_scorers,swim_weak_survivors_top30,swim_weak_scorers_count,swim_leader_survival_rate,swim_front_survivors,swim_dispersion_top30,bike_off_dispersion_top30,bike_off_dispersion_scorers,bike_gap_1st_10th,bike_gap_1st_30th,bike_move_up_count_top30,bike_move_up_count_scorers,run_dominance_top10,run_positions_gained_top10,run_positions_gained_top30,run_positions_gained_scorers,run_slowest_rank_top30,run_slowest_rank_scorers,run_gap_1st_10th,run_dominance_sec,run_winner_rank,run_fastest_deficit,run_time_volatility_top30,rank_winner,rank_avg_top3,rank_avg_top10,rank_avg_top30,rank_avg_scorers,rank_upset_count_top30,rank_upset_count_scorers,rank_correlation,rank_volatility_top10,rank_volatility_scorers,rank_overperformers_top20,rank_winner_is_top_ranked,rank_podium_is_top_ranked
194732,673922,Elite Men,continental_cup,2025 Asia Triathlon Cup Cholpon-Ata,Cholpon-Ata,Kyrgyzstan,2025-09-06,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194873,673928,Elite Women,continental_cup,2025 Americas Triathlon Cup Santa Marta,<NA>,Colombia,2025-09-06,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194732,673923,Elite Women,continental_cup,2025 Asia Triathlon Cup Cholpon-Ata,Cholpon-Ata,Kyrgyzstan,2025-09-06,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194873,673927,Elite Men,continental_cup,2025 Americas Triathlon Cup Santa Marta,<NA>,Colombia,2025-09-06,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194996,676012,Elite Women,wtcs,2025 World Triathlon Championship Series French Riviera,French Riviera,France,2025-08-31,2025,40,37,3,92.5,29,78.4,29,8,17,48,287,239,238,26,1,100.0,89.7,2.76,5,0,2.0,14.1,16.6,17.1,3,3,90.0,18,9.92,27.41,23.19,,95.0,5,5,10,5.8,-0.9,-1.0,36,34,40.0,5.0,1,0.0,47.05,3,4.0,12.9,44.3,41.6,28,27,0.754778022657722,12.9,42.7,18,0,1
194996,676011,Elite Men,wtcs,2025 World Triathlon Championship Series French Riviera,French Riviera,France,2025-08-31,2025,54,51,3,94.4,46,90.2,46,5,27,73,122,49,237,10,1,80.0,21.7,2.25,8,0,0.0,11.5,21.1,25.4,8,18,90.0,13,11.69,26.32,28.78,7.0,,5,7,5,3.2,1.6,-0.2,39,47,24.0,3.0,1,0.0,24.23,1,3.3,25.7,42.9,77.5,23,35,0.62121836789391549,47.1,92.0,14,1,2
194292,674316,Elite Women,continental_cup,2025 Africa Triathlon Cup Al Alamein,Al Alamein,Egypt,2025-08-16,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194292,674315,Elite Men,continental_cup,2025 Africa Triathlon Cup Al Alamein,Al Alamein,Egypt,2025-08-16,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194968,675221,Elite Women,continental_cup,2025 Americas Triathlon Cup Kelowna,Kelowna City Park,Canada,2025-08-09,2025,42,39,3,92.9,26,66.7,26,13,50,132,384,252,281,5,1,40.0,19.2,2.57,6,0,3.0,10.5,16.7,16.5,4,4,100.0,15,21.48,55.13,35.99,79.0,,7,6,8,4.6,-0.6,0.5,36,34,54.0,35.0,2,85.0,69.98,81,95.7,165.8,310.2,297.4,29,25,0.73447200994154738,112.2,221.0,19,0,0
194968,675220,Elite Men,continental_cup,2025 Americas Triathlon Cup Kelowna,Kelowna City Park,Canada,2025-08-09,2025,63,61,2,96.8,47,77.0,47,14,10,50,136,86,252,38,1,90.0,78.7,1.23,7,0,14.0,12.1,20.0,25.6,8,19,90.0,7,11.21,13.75,38.59,,,6,10,9,1.2,0.9,-0.8,37,58,47.0,6.0,1,0.0,32.24,154,87.3,112.9,316.7,381.3,29,36,0.82826809765645848,55.6,254.7,20,0,1
194891,674257,Elite Men,continental_cup,2025 Asia Triathlon Cup Kokshetau,Kokshetau,Kazakhstan,2025-07-27,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194891,674258,Elite Women,continental_cup,2025 Asia Triathlon Cup Kokshetau,Kokshetau,Kazakhstan,2025-07-27,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194870,674271,Elite Women,continental_cup,2025 Americas Triathlon Cup Montreal,Parc Jean-Drapeau,Canada,2025-07-19,2025,57,53,4,93.0,27,50.9,27,26,24,97,286,189,271,14,1,80.0,48.1,2.92,7,0,7.0,11.9,18.9,16.9,4,2,80.0,10,19.24,56.25,40.89,,130.0,4,4,9,2.8,1.1,0.5,47,47,87.0,15.0,2,60.0,62.48,103,100.7,136.5,295.0,275.3,26,24,0.69886863761547735,74.0,189.2,19,0,0
194870,674270,Elite Men,continental_cup,2025 Americas Triathlon Cup Montreal,Parc Jean-Drapeau,Canada,2025-07-19,2025,70,66,4,94.3,51,77.3,51,15,17,51,108,57,247,42,1,100.0,78.4,0.39,6,0,10.0,19.0,25.2,27.5,11,21,45.5,10,11.79,4.55,35.21,,,14,16,9,5.7,2.4,-0.1,35,55,57.0,14.0,1,0.0,30.03,106,97.3,123.7,266.9,324.6,30,48,0.69138652540371226,53.3,194.9,20,0,0
194916,673902,Elite Men,continental_cup,2025 Americas Triathlon Cup Magog,Magog,Canada,2025-07-12,2025,70,66,4,94.3,46,69.7,46,20,11,46,123,77,262,1,0,0.0,0.0,0.68,2,0,42.0,16.8,23.7,25.6,10,18,70.0,7,15.7,10.62,16.14,,45.0,12,15,10,8.2,3.2,-0.3,32,57,45.0,2.0,1,0.0,33.12,355,206.0,184.9,324.7,378.5,29,42,0.46117275373912558,98.9,234.9,19,0,1
194916,673903,Elite Women,continental_cup,2025 Americas Triathlon Cup Magog,Magog,Canada,2025-07-12,2025,48,41,7,85.4,18,43.9,18,23,26,135,437,302,270,11,1,100.0,61.1,4.05,9,0,23.0,8.5,19.8,15.1,6,2,70.0,8,19.38,78.43,54.15,13.0,203.0,5,2,8,0.7,0.0,0.8,39,23,134.0,27.0,1,0.0,77.03,237,163.7,222.4,342.0,302.1,21,17,0.62813469454485793,107.1,150.3,17,0,0
194193,674121,Elite Women,wtcs,2025 World Triathlon Championship Series Hamburg,Hamburg,Germany,2025-07-12,2025,55,52,3,94.5,51,98.1,51,1,7,34,74,40,250,45,1,100.0,88.2,0.27,4,0,24.0,15.1,24.4,26.8,13,23,90.0,4,14.91,3.97,29.2,4.0,9.0,13,18,9,11.6,3.9,-1.3,32,52,35.0,7.0,1,0.0,20.7,9,4.0,10.8,29.1,45.5,20,34,0.50034323178785711,11.8,45.0,13,0,2
194193,674119,Elite Men,wtcs,2025 World Triathlon Championship Series Hamburg,Hamburg,Germany,2025-07-12,2025,55,49,6,89.1,44,89.8,44,5,29,66,116,50,233,11,1,70.0,25.0,1.97,7,0,3.0,13.0,20.2,24.3,8,17,81.8,11,11.15,21.97,31.0,,39.0,8,10,8,2.5,-0.3,-0.8,38,49,34.0,7.0,1,0.0,26.11,2,50.3,30.3,39.0,49.6,22,31,0.35730228282215565,45.7,55.7,16,0,1
194288,673898,Elite Women,continental_cup,2025 Africa Triathlon Premium Cup Larache,Larache,Morocco,2025-07-06,2025,40,31,9,77.5,22,71.0,22,9,34,139,506,367,290,4,1,40.0,18.2,4.62,10,0,47.0,11.8,17.6,16.7,5,4,90.0,1,25.15,116.15,72.4,112.0,374.0,7,7,7,-0.4,-0.2,-0.1,30,26,79.0,9.0,1,0.0,41.41,62,289.3,276.1,350.4,310.1,27,20,0.24644602534474003,176.3,196.1,18,1,1
194288,673897,Elite Men,continental_cup,2025 Africa Triathlon Premium Cup Larache,Larache,Morocco,2025-07-06,2025,62,50,12,80.6,36,72.0,36,14,15,78,197,119,266,4,1,30.0,11.1,1.63,7,0,9.0,15.5,22.4,25.2,10,15,81.8,9,22.83,37.21,50.76,74.0,,13,14,7,2.1,0.2,0.6,42,46,37.0,3.0,5,84.0,38.05,126,189.0,317.9,441.4,465.0,26,31,0.43512619646250139,196.1,232.4,18,0,0
194203,674165,Elite Men,world_cup,2025 World Triathlon Cup Tiszaujvaros,Tiszaujvaros,Hungary,2025-07-05,2025,71,67,4,94.4,59,88.1,59,8,32,64,,,245,3,0,0.0,5.1,1.6,4,0,3.0,17.6,26.9,30.8,11,29,70.0,4,18.98,30.34,37.67,,88.0,4,21,8,17.5,19.9,-1.7,46,60,9.0,2.0,2,92.0,31.17,5,54.7,87.3,136.1,223.6,30,56,0.62140326998237627,80.5,205.1,20,0,1
194203,674166,Elite Women,world_cup,2025 World Triathlon Cup Tiszaujvaros,Tiszaujvaros,Hungary,2025-07-05,2025,42,39,3,92.9,35,89.7,35,4,16,58,,,237,15,1,100.0,42.9,2.1,10,0,1.0,6.1,18.2,18.7,7,7,100.0,6,22.78,47.84,47.23,13.0,107.0,3,6,7,1.1,2.6,-1.0,33,35,49.0,4.0,2,10.0,36.39,3,16.3,101.2,138.5,146.6,30,35,0.43910498450166019,125.3,108.9,20,1,1
194287,673892,Elite Women,continental_cup,2025 Africa Triathlon Cup Lake Kivu,Lake Kivu,Rwanda,2025-07-05,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194287,673894,Elite Men,continental_cup,2025 Africa Triathlon Cup Lake Kivu,Lake Kivu,Rwanda,2025-07-05,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194931,674161,Elite Women,world_cup,2025 World Triathlon Cup Saidia,Saïdia,Morocco,2025-06-29,2025,28,27,1,96.4,25,92.6,25,2,26,163,,,523,17,1,100.0,68.0,7.52,5,0,39.0,5.4,13.8,13.0,0,0,100.0,1,16.54,124.33,76.64,9.0,,0,0,8,2.7,-0.3,-0.3,27,26,171.0,12.0,1,0.0,154.32,24,58.3,105.2,138.8,133.3,26,24,0.39714768639280079,140.8,117.9,19,0,0
194931,674160,Elite Men,world_cup,2025 World Triathlon Cup Saidia,Saïdia,Morocco,2025-06-29,2025,40,33,7,82.5,26,78.8,26,7,18,100,635,535,498,3,0,30.0,11.5,2.79,8,0,25.0,14.2,17.5,15.9,5,2,90.9,10,32.6,90.87,77.32,47.0,257.0,7,7,8,2.3,-0.4,-0.1,33,26,99.0,1.0,1,0.0,135.43,181,69.3,82.7,214.4,173.4,30,26,0.58120981154896545,58.2,187.8,20,0,1
194202,674151,Elite Men,world_cup,2025 World Triathlon Cup Huatulco,Bahía de Santa Cruz Huatulco,Mexico,2025-06-22,2025,49,45,4,91.8,35,77.8,35,10,18,52,150,98,255,1,1,10.0,2.9,1.0,4,1,0.0,18.4,19.1,19.7,5,8,72.7,11,9.86,9.84,37.37,,,9,9,8,5.9,-0.8,-0.7,35,38,4.0,6.0,9,52.0,36.61,99,140.7,134.2,169.4,177.5,30,35,0.45429014927600914,53.6,82.5,20,0,0
194726,673887,Elite Men,continental_cup,2025 Asia Triathlon Cup Gamagori,Gamagori,Japan,2025-06-22,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194726,673888,Elite Women,continental_cup,2025 Asia Triathlon Cup Gamagori,Gamagori,Japan,2025-06-22,2025,0,0,0,,0,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,0,,,,,,0,0,0,,,,,,,,,0.0,,,,,,,0,0,,,,0,0,0
194202,674153,Elite Women,world_cup,2025 World Triathlon Cup Huatulco,Bahía de Santa Cruz Huatulco,Mexico,2025-06-22,2025,141,128,13,90.8,96,75.0,24,32,1,54,481,427,250,11,1,100.0,45.8,5.06,4,1,3.0,25.0,57.7,51.1,21,16,100.0,18,17.23,87.2,61.92,,314.0,11,9,3,13.1,40.9,35.0,125,97,47.0,,5,12.0,59.82,50,56.0,44.4,132.1,110.0,29,23,0.73830044496893821,20.8,78.1,19,0,0
194263,673883,Elite Women,continental_cup,2025 Europe Triathlon Premium Cup Holten,Holten,Netherlands,2025-06-21,2025,66,61,5,92.4,45,73.8,45,16,35,82,175,93,246,31,1,100.0,64.4,2.3,9,0,1.0,15.6,23.0,30.7,9,22,63.6,7,12.01,27.62,55.61,7.0,87.0,14,18,6,1.4,-0.5,0.5,52,52,79.0,28.0,1,0.0,44.77,13,49.7,203.1,245.7,295.2,30,45,0.528084188642934,178.8,176.4,20,0,1
194263,673882,Elite Men,continental_cup,2025 Europe Triathlon Premium Cup Holten,Holten,Netherlands,2025-06-21,2025,70,70,0,100.0,63,90.0,63,7,16,35,88,53,242,33,1,100.0,52.4,1.46,4,0,21.0,17.9,24.8,32.8,9,32,60.0,10,10.68,15.57,20.38,,,6,13,7,6.8,5.8,-1.0,41,66,31.0,12.0,1,0.0,19.79,169,167.7,199.1,248.3,348.2,30,58,0.4992960279801793,167.6,223.9,20,0,0
194890,674133,Elite Men,continental_cup,2025 Asia Triathlon Cup Burabay, Burabay,Kazakhstan,2025-06-14,2025,39,38,1,97.4,27,71.1,27,11,24,150,711,561,453,7,0,60.0,25.9,2.66,7,0,81.0,11.3,15.6,14.3,2,0,100.0,9,37.47,99.65,38.39,,427.0,2,2,9,2.8,-0.4,0.2,36,34,143.0,4.0,1,0.0,129.7,100,395.0,290.7,333.3,330.6,27,25,0.52266786537909027,239.1,201.5,20,0,0
194725,673858,Elite Women,continental_cup,2025 Asia Triathlon Cup Taizhou,Jiangyan District,China,2025-06-14,2025,30,13,17,43.3,10,76.9,10,3,84,417,,,417,10,1,80.0,80.0,4.6,8,0,69.0,8.7,9.8,8.7,0,0,80.0,3,25.82,118.84,76.97,10.0,,1,1,10,0.6,-0.3,0.6,13,10,230.0,32.0,1,0.0,201.44,140,187.7,174.1,192.2,174.1,13,10,0.18146050317386525,63.7,63.7,13,0,0
194260,673878,Elite Women,continental_cup,2025 Europe Triathlon Cup Wels,Wels,Austria,2025-06-14,2025,58,53,5,91.4,43,81.1,43,10,24,74,171,97,287,22,1,100.0,51.2,3.11,6,0,25.0,15.2,23.6,26.0,10,17,70.0,15,12.19,37.85,46.58,,74.0,12,14,7,2.1,0.6,-0.4,41,44,74.0,7.0,1,0.0,35.25,150,124.3,181.0,309.7,360.5,29,41,0.67269176583845025,120.7,207.5,20,0,0
194890,674134,Elite Women,continental_cup,2025 Asia Triathlon Cup Burabay, Burabay,Kazakhstan,2025-06-14,2025,13,13,0,100.0,11,84.6,11,2,89,498,,,519,2,1,20.0,18.2,4.0,9,0,11.0,6.3,6.7,6.4,0,0,100.0,9,64.71,259.01,94.01,230.0,,0,0,9,-0.2,-0.2,-0.3,13,12,280.0,7.0,1,0.0,135.92,242,140.3,216.8,224.4,224.4,11,11,0.44572255975230524,153.5,147.8,11,0,1
194260,673877,Elite Men,continental_cup,2025 Europe Triathlon Cup Wels,Wels,Austria,2025-06-14,2025,71,65,6,91.5,59,90.8,59,6,2,28,78,50,242,45,1,80.0,76.3,0.72,4,0,18.0,21.6,28.9,28.7,12,25,58.3,3,8.64,6.19,33.27,,,11,15,8,6.6,2.8,-3.7,29,60,26.0,7.0,1,0.0,22.49,156,174.3,216.6,300.2,359.4,30,57,0.55330998813538934,104.6,195.7,20,0,1
194725,673857,Elite Men,continental_cup,2025 Asia Triathlon Cup Taizhou,Jiangyan District,China,2025-06-14,2025,68,48,20,70.6,26,54.2,26,22,60,204,603,399,519,29,1,100.0,92.3,2.5,8,0,6.0,13.1,20.4,17.9,7,5,100.0,12,34.32,85.87,45.19,15.0,131.0,8,7,9,2.4,1.2,1.1,33,32,194.0,3.0,1,0.0,143.95,62,130.3,273.5,415.0,388.9,26,23,0.59528873945714667,201.2,252.3,19,0,1
194258,673853,Elite Women,continental_cup,2025 Europe Triathlon Cup Rzeszow,Rzeszow,Poland,2025-06-07,2025,40,34,6,85.0,30,88.2,30,4,84,234,565,331,565,6,1,50.0,20.0,2.09,5,0,41.0,9.9,15.8,15.8,2,2,100.0,1,36.25,75.92,75.92,114.0,447.0,2,2,4,1.1,-2.7,-2.7,28,28,64.0,44.0,1,0.0,102.72,97,256.0,253.8,296.9,296.9,29,29,0.17430325850096892,183.4,191.8,20,0,0
194258,673852,Elite Men,continental_cup,2025 Europe Triathlon Cup Rzeszow,Rzeszow,Poland,2025-06-07,2025,70,51,19,72.9,43,84.3,43,8,59,150,317,167,510,5,1,40.0,11.6,2.53,7,0,2.0,11.3,22.2,25.8,6,13,60.0,6,27.21,68.75,70.93,90.0,188.0,9,15,7,1.0,-2.5,-5.4,27,36,,34.0,4,86.0,73.44,172,199.3,286.2,359.4,414.2,29,42,0.45035586230563257,196.6,207.2,19,0,1
194257,673848,Elite Women,continental_cup,2025 Europe Triathlon Cup Kielce,Kielce,Poland,2025-06-01,2025,59,58,1,98.3,48,82.8,48,10,11,33,,,120,34,1,100.0,68.8,1.93,6,0,20.0,27.3,27.4,24.8,12,17,50.0,12,6.78,13.06,18.3,10.0,67.0,16,18,8,3.8,0.2,-3.0,41,41,37.0,10.0,1,0.0,20.45,205,104.3,168.7,275.8,301.0,30,48,0.42576740288969234,105.3,183.2,20,0,1
194257,673847,Elite Men,continental_cup,2025 Europe Triathlon Cup Kielce,Kielce,Poland,2025-06-01,2025,120,114,6,95.0,59,51.8,59,55,6,19,73,54,106,23,1,80.0,37.3,0.33,4,0,25.0,29.9,29.3,33.9,10,25,66.7,12,7.82,2.59,22.45,,26.0,13,16,8,4.3,-4.3,-5.1,44,55,24.0,,1,7.0,15.41,342,212.0,259.4,306.5,398.0,28,53,0.55745864165120473,146.3,186.2,19,0,0
194866,673737,Elite Women,continental_cup,2025 Americas Triathlon Cup Salinas,SALINAS,Ecuador,2025-05-31,2025,17,17,0,100.0,9,52.9,9,8,58,352,,,259,7,1,70.0,77.8,3.25,10,0,31.0,5.6,8.9,5.1,0,0,100.0,1,53.96,175.18,62.28,186.0,,0,0,9,-0.3,-0.2,-0.2,17,9,168.0,29.0,1,0.0,101.96,132,182.3,361.1,426.8,359.7,13,9,0.60748456232900194,211.9,224.7,13,0,1
194866,673736,Elite Men,continental_cup,2025 Americas Triathlon Cup Salinas,SALINAS,Ecuador,2025-05-31,2025,41,39,2,95.1,30,76.9,30,9,12,63,182,119,182,17,1,80.0,56.7,1.01,8,0,16.0,13.9,15.6,15.6,2,2,100.0,9,17.51,17.75,17.75,18.0,53.0,5,5,8,4.5,-1.0,-1.0,35,35,60.0,1.0,1,0.0,50.59,268,241.3,289.0,513.9,513.9,27,27,0.57311139344676643,88.4,243.2,18,0,0
194971,675540,Elite Women,wtcs,2025 World Triathlon Championship Series Alghero,Alghero,Italy,2025-05-31,2025,39,32,7,82.1,31,96.9,31,1,69,177,509,332,515,6,1,50.0,19.4,3.38,7,0,13.0,10.3,16.4,16.9,4,5,100.0,7,22.79,77.1,80.53,,282.0,1,1,7,3.6,-0.6,-0.5,30,30,177.0,14.0,4,150.0,99.96,3,22.3,25.1,30.7,32.6,21,22,0.47351597449968941,32.0,25.8,13,0,1
194971,675539,Elite Men,wtcs,2025 World Triathlon Championship Series Alghero,Alghero,Italy,2025-05-31,2025,43,32,11,74.4,32,100.0,32,0,64,140,401,261,476,9,1,60.0,25.0,4.42,7,0,7.0,15.0,20.1,19.8,8,8,63.6,15,11.01,48.62,47.8,107.0,114.0,6,6,7,4.2,-0.9,-1.3,30,32,34.0,6.0,3,109.0,80.0,4,3.0,21.3,54.0,51.3,25,25,0.33833950610533176,20.3,56.8,15,0,2
194724,674230,Elite Women,continental_cup,2025 Asia Triathlon Cup Osaka Castle,Osaka Castle,Japan,2025-05-25,2025,50,48,2,96.0,38,79.2,38,10,29,106,210,104,271,8,1,60.0,21.1,1.87,7,0,11.0,10.7,19.9,20.3,6,9,81.8,3,16.97,31.78,46.78,27.0,79.0,7,8,6,1.2,0.6,-0.3,44,45,106.0,6.0,1,0.0,45.24,51,74.3,133.5,269.7,314.8,28,35,0.5783771262779317,73.1,207.3,19,0,0
194724,674229,Elite Men,continental_cup,2025 Asia Triathlon Cup Osaka Castle,Osaka Castle,Japan,2025-05-25,2025,72,65,7,90.3,48,73.8,48,17,18,62,140,78,259,2,0,20.0,4.2,1.32,5,0,21.0,22.2,20.6,25.5,8,17,90.0,4,14.53,19.18,43.27,,64.0,7,12,8,4.6,1.9,-0.4,40,57,58.0,8.0,1,0.0,31.99,38,88.3,164.3,253.5,332.4,29,41,0.59227512927446735,121.0,246.3,20,1,1
194215,674143,Elite Women,world_cup,2025 World Triathlon Cup Samarkand,Samarkand,Uzbekistan,2025-05-24,2025,32,25,7,78.1,22,88.0,22,3,32,145,,,523,1,0,10.0,4.5,2.59,6,0,44.0,13.2,17.0,15.4,1,0,54.5,2,60.82,157.8,68.96,,,4,4,9,4.6,0.0,-0.1,26,26,130.0,29.0,1,0.0,125.96,32,64.7,109.3,147.6,122.9,25,22,0.49219439784511809,58.9,76.5,20,0,0
194255,673838,Elite Women,continental_cup,2025 Europe Triathlon Cup Olsztyn,Olsztyn,Poland,2025-05-24,2025,58,49,9,84.5,38,77.6,38,11,16,68,209,141,267,24,1,90.0,60.5,2.19,5,0,12.0,16.2,22.0,24.2,9,14,90.9,12,21.52,47.18,56.6,,128.0,10,11,8,4.9,0.2,-0.1,47,47,22.0,22.0,2,92.0,53.1,166,174.3,157.2,250.0,268.9,30,38,0.69062815828785828,79.1,121.1,20,0,0
194215,674142,Elite Men,world_cup,2025 World Triathlon Cup Samarkand,Samarkand,Uzbekistan,2025-05-24,2025,60,54,6,90.0,45,83.3,45,9,25,94,264,170,491,5,0,20.0,11.1,1.14,6,0,71.0,21.9,20.2,26.4,8,19,100.0,8,32.85,37.41,77.57,,48.0,9,12,9,5.8,1.1,-0.4,39,48,96.0,15.0,1,0.0,71.41,28,99.7,123.5,148.7,185.7,30,45,0.443923973004777,68.4,135.5,20,0,0
194255,673837,Elite Men,continental_cup,2025 Europe Triathlon Cup Olsztyn,Olsztyn,Poland,2025-05-24,2025,70,65,5,92.9,58,89.2,58,7,13,28,85,57,229,39,1,70.0,63.8,0.43,4,0,31.0,22.1,24.3,29.1,9,24,36.4,12,11.98,5.12,31.45,6.0,,12,18,7,6.4,0.6,-4.6,32,52,,7.0,1,0.0,22.82,305,263.0,255.1,313.6,394.8,28,52,0.54070832870239116,83.7,200.1,19,0,0
194192,674074,Elite Men,wtcs,2025 World Triathlon Championship Series Yokohama,Yokohama,Japan,2025-05-17,2025,49,42,7,85.7,40,95.2,40,2,21,103,279,176,480,4,0,10.0,10.0,4.01,6,1,2.0,11.5,18.4,21.2,5,11,90.0,10,16.3,65.29,84.55,,,3,6,8,3.9,0.4,-0.9,37,42,100.0,6.0,1,0.0,58.61,6,7.3,15.9,41.1,51.8,24,34,0.60449287682087793,13.9,37.6,16,0,0
194867,673833,Elite Women,continental_cup,2025 Americas Triathlon Cup Ixtapa,"Boulevard Ixtapa ,Infront of Fontan Hotel",Mexico,2025-05-17,2025,51,47,4,92.2,26,55.3,26,21,30,108,379,271,290,5,1,40.0,19.2,2.9,6,0,32.0,13.6,18.9,16.7,6,3,90.0,1,26.23,76.19,44.86,,232.0,6,5,9,6.0,0.6,0.3,42,40,31.0,4.0,5,79.0,85.73,85,102.3,196.7,409.9,398.0,23,21,0.57140151157066132,129.6,251.6,18,1,1
194867,673832,Elite Men,continental_cup,2025 Americas Triathlon Cup Ixtapa,"Boulevard Ixtapa ,Infront of Fontan Hotel",Mexico,2025-05-17,2025,67,61,6,91.0,39,63.9,39,22,12,70,191,121,267,17,1,90.0,43.6,1.35,7,0,11.0,14.8,22.5,24.2,10,14,81.8,3,18.24,24.64,25.58,,58.0,10,10,7,2.4,0.0,-0.5,41,49,17.0,2.0,1,0.0,48.77,213,192.3,387.4,479.1,509.0,24,27,0.56865192577236257,246.9,244.5,17,0,0
194723,673827,Elite Men,continental_cup,2025 Asia Triathlon Cup Lianyungang,Lianyungang,China,2025-05-17,2025,70,61,9,87.1,38,62.3,38,23,6,103,376,273,581,3,0,20.0,7.9,1.13,7,0,24.0,24.5,23.6,25.0,11,14,81.8,1,14.74,16.62,82.39,,55.0,13,15,9,3.2,0.2,-1.0,34,47,103.0,31.0,1,0.0,96.94,181,144.7,276.5,363.7,355.1,28,35,0.54567326377312253,180.2,236.7,19,0,0
194723,673828,Elite Women,continental_cup,2025 Asia Triathlon Cup Lianyungang,Lianyungang,China,2025-05-17,2025,27,19,8,70.4,6,31.6,6,13,96,807,,,355,6,1,60.0,100.0,6.56,10,0,46.0,7.9,13.3,5.7,0,0,70.0,2,87.66,575.47,5.96,550.0,,0,0,8,0.0,0.0,0.0,19,12,277.0,26.0,1,0.0,450.83,171,130.7,233.2,279.9,153.5,14,6,0.80382553838692761,133.4,93.5,14,0,0
194192,674075,Elite Women,wtcs,2025 World Triathlon Championship Series Yokohama,Yokohama,Japan,2025-05-17,2025,42,40,2,95.2,38,95.0,38,2,6,68,348,280,494,31,1,100.0,81.6,3.02,4,1,1.0,12.0,18.9,20.4,5,9,80.0,5,14.39,43.47,88.27,4.0,15.0,5,5,9,6.0,0.0,-0.5,37,40,62.0,3.0,2,7.0,76.57,5,3.3,23.2,44.9,54.4,22,28,0.48811126106096264,22.1,54.2,15,0,2
194441,673822,Elite Men,continental_cup,2025 Africa Triathlon Cup Tipaza,C.E.T Complexe touristique,Algeria,2025-05-10,2025,38,32,6,84.2,26,81.3,26,6,4,36,512,476,216,1,0,10.0,3.8,5.89,8,0,17.0,12.0,16.6,15.2,3,1,100.0,11,14.31,84.28,30.4,16.0,325.0,8,8,9,3.1,-0.7,-0.8,31,26,51.0,3.0,1,0.0,66.44,719,524.0,370.3,532.7,522.2,23,21,0.63633568229122683,192.3,213.1,16,0,0
194854,674112,Elite Women,world_cup,2025 World Triathlon Cup Chengdu,Chengdu,China,2025-05-10,2025,35,33,2,94.3,32,97.0,32,1,11,70,366,296,539,27,1,100.0,84.4,1.37,7,0,25.0,13.6,16.6,17.7,3,5,91.7,14,40.02,54.9,62.84,,166.0,5,5,9,2.3,-1.0,-1.1,31,32,72.0,8.0,1,0.0,91.4,,44.5,64.8,132.8,135.5,29,31,0.46987808107168716,33.0,135.2,19,0,1
